transaction_id,sender_id,receiver_id,amount,timestamp
TX_005720,ACC_00101,ACC_00503,3230.66,2025-01-02 00:05:32
TX_002909,ACC_00184,ACC_00541,2161.7,2025-02-12 07:10:37
TX_006520,ACC_00513,ACC_00539,1572.55,2025-02-03 03:09:12
TX_003753,ACC_00485,ACC_00120,3309.02,2025-01-19 08:39:03
TX_007509,ACC_00332,ACC_00006,911.79,2025-01-13 17:11:44
TX_002223,ACC_00025,ACC_00075,2561.89,2025-02-06 15:02:40
TX_005600,ACC_00513,ACC_00008,521.49,2025-01-22 15:23:46
TX_006346,ACC_00400,ACC_00179,3127.44,2025-01-08 07:29:37
TX_005950,ACC_00009,ACC_00233,818.43,2025-02-19 18:35:42
TX_002489,ACC_00594,ACC_00125,627.68,2025-02-07 03:32:52
TX_000981,ACC_00410,ACC_00075,796.42,2025-01-22 00:45:48
TX_005956,ACC_00234,ACC_00215,4273.18,2025-01-26 03:32:29
TX_002681,ACC_00158,ACC_00448,352.08,2025-01-11 20:31:58
TX_002486,ACC_00575,ACC_00355,4222.66,2025-02-06 19:07:12
TX_001842,ACC_00551,ACC_00357,2858.28,2025-02-14 14:29:38
TX_004961,ACC_00151,ACC_00481,388.95,2025-01-05 22:13:20
TX_004233,ACC_00510,ACC_00202,2892.16,2025-02-04 00:11:43
TX_006472,ACC_00531,ACC_00200,4818.08,2025-01-06 17:38:39
TX_003165,ACC_00456,ACC_00342,3281.59,2025-01-20 18:01:28
TX_006684,ACC_00538,ACC_00586,1938.49,2025-02-02 04:16:22
TX_007089,ACC_00456,ACC_00532,4875.49,2025-01-06 05:52:24
TX_005768,ACC_00396,ACC_00263,1296.47,2025-02-25 08:41:05
TX_003960,ACC_00285,ACC_00343,1308.52,2025-01-03 16:26:19
TX_002644,ACC_00581,ACC_00420,3381.26,2025-01-18 17:26:18
TX_002638,ACC_00119,ACC_00523,639.95,2025-02-02 22:41:42
TX_001025,ACC_00260,ACC_00240,2988.35,2025-01-15 07:39:16
TX_006234,ACC_00223,ACC_00362,2200.12,2025-02-06 00:47:41
TX_000314,ACC_00130,ACC_00092,1865.66,2025-01-14 11:02:27
TX_002608,ACC_00444,ACC_00204,2137.44,2025-02-02 13:33:13
TX_002853,ACC_00459,ACC_00139,1824.48,2025-01-27 10:36:55
TX_005058,ACC_00588,ACC_00540,4094.45,2025-01-06 01:39:59
TX_002760,ACC_00217,ACC_00083,2131.68,2025-01-02 21:19:18
TX_006597,ACC_00557,ACC_00177,1634.12,2025-02-11 04:29:42
TX_007557,ACC_00414,ACC_00566,4681.08,2025-02-16 13:18:21
TX_006800,ACC_00544,ACC_00560,2524.9,2025-02-22 02:02:07
TX_003692,ACC_00005,ACC_00412,663.11,2025-01-02 10:23:03
TX_006661,ACC_00213,ACC_00024,2935.62,2025-01-18 22:06:56
TX_006507,ACC_00149,ACC_00386,618.8,2025-01-01 21:20:47
TX_002992,ACC_00111,ACC_00600,1366.02,2025-02-23 15:12:14
TX_000650,ACC_00262,ACC_00122,283.66,2025-01-07 09:43:51
TX_006856,ACC_00312,ACC_00486,904.98,2025-01-10 09:15:00
TX_007323,ACC_00108,ACC_00322,3119.6,2025-02-27 05:22:26
TX_004981,ACC_00310,ACC_00284,2456.74,2025-02-23 21:19:27
TX_000721,ACC_00338,ACC_00374,3683.52,2025-02-10 18:36:52
TX_003110,ACC_00093,ACC_00561,2446.19,2025-02-23 13:14:48
TX_001339,ACC_00135,ACC_00154,1720.19,2025-02-10 19:01:48
TX_007937,ACC_00149,ACC_00155,1969.33,2025-01-24 05:39:15
TX_000860,ACC_00046,ACC_00016,3245.32,2025-03-01 05:27:21
TX_005402,ACC_00316,ACC_00331,908.01,2025-01-09 10:59:23
TX_003604,ACC_00537,ACC_00155,4657.5,2025-02-24 21:03:41
TX_007415,ACC_00268,ACC_00354,2044.59,2025-01-07 03:50:30
TX_004390,ACC_00269,ACC_00150,400.61,2025-02-05 05:58:17
TX_003503,ACC_00434,ACC_00495,2098.86,2025-01-24 23:15:47
TX_007436,ACC_00212,ACC_00531,4631.8,2025-01-05 16:24:04
TX_003666,ACC_00251,ACC_00366,3016.27,2025-02-06 05:28:23
TX_007837,ACC_00029,ACC_00088,1636.62,2025-02-23 06:15:01
TX_004763,ACC_00092,ACC_00542,2057.62,2025-01-26 23:19:50
TX_000183,ACC_00472,ACC_00448,132.69,2025-01-05 06:13:10
TX_005459,ACC_00594,ACC_00555,1073.95,2025-01-24 10:34:02
TX_004579,ACC_00496,ACC_00048,1549.6,2025-01-09 04:03:50
TX_008003,ACC_00015,ACC_00366,1418.49,2025-01-16 16:00:25
TX_004250,ACC_00484,ACC_00455,483.5,2025-01-27 13:50:35
TX_000003,ACC_00528,ACC_00043,546.15,2025-02-14 14:32:58
TX_005677,ACC_00030,ACC_00101,3334.37,2025-02-26 02:21:23
TX_003321,ACC_00151,ACC_00227,2500.81,2025-02-14 23:41:21
TX_006538,ACC_00006,ACC_00053,3387.17,2025-01-28 22:48:45
TX_004623,ACC_00549,ACC_00468,948.24,2025-02-07 23:26:48
TX_006432,ACC_00146,ACC_00469,868.41,2025-02-21 01:45:47
TX_007978,ACC_00026,ACC_00155,4748.36,2025-02-08 09:06:35
TX_006704,ACC_00002,ACC_00181,3235.17,2025-01-05 22:50:36
TX_001398,ACC_00138,ACC_00351,300.86,2025-02-02 15:38:51
TX_006795,ACC_00046,ACC_00492,3483.84,2025-01-23 03:34:49
TX_006185,ACC_00182,ACC_00271,301.8,2025-01-11 10:03:20
TX_000603,ACC_00293,ACC_00079,4630.64,2025-02-18 16:56:37
TX_000658,ACC_00204,ACC_00438,1566.25,2025-02-07 01:09:33
TX_002972,ACC_00060,ACC_00428,4760.81,2025-02-09 15:54:58
TX_007720,ACC_00109,ACC_00226,2180.28,2025-02-20 20:47:30
TX_004750,ACC_00016,ACC_00379,1349.59,2025-01-10 21:56:46
TX_001176,ACC_00254,ACC_00588,1511.17,2025-01-02 16:28:28
TX_005245,ACC_00533,ACC_00374,861.18,2025-02-02 16:54:24
TX_000735,ACC_00599,ACC_00391,381.77,2025-02-11 17:47:32
TX_000180,ACC_00559,ACC_00283,3693.4,2025-02-17 14:18:57
TX_002499,ACC_00485,ACC_00147,1023.87,2025-01-16 18:08:36
TX_000430,ACC_00438,ACC_00499,3939.97,2025-02-25 03:36:34
TX_007843,ACC_00573,ACC_00357,1975.84,2025-02-11 02:18:39
TX_005036,ACC_00455,ACC_00178,568.81,2025-02-24 18:15:59
TX_005692,ACC_00140,ACC_00230,3586.5,2025-01-21 04:59:42
TX_002385,ACC_00575,ACC_00186,1510.28,2025-02-22 01:40:29
TX_007118,ACC_00556,ACC_00405,3987.91,2025-01-08 11:36:46
TX_007271,ACC_00425,ACC_00215,4614.66,2025-02-19 08:04:12
TX_001967,ACC_00383,ACC_00404,1992.89,2025-02-04 01:00:04
TX_002623,ACC_00552,ACC_00169,2859.57,2025-02-22 22:10:05
TX_003860,ACC_00100,ACC_00382,1271.99,2025-01-15 20:31:53
TX_004997,ACC_00150,ACC_00518,2510.32,2025-01-20 19:46:25
TX_000048,ACC_00291,ACC_00079,2853.21,2025-02-02 08:44:06
TX_000483,ACC_00520,ACC_00169,2622.46,2025-01-28 02:14:16
TX_000188,ACC_00163,ACC_00352,2286.29,2025-01-13 15:40:55
TX_006241,ACC_00182,ACC_00474,3287.05,2025-02-26 14:25:03
TX_007306,ACC_00502,ACC_00578,2815.27,2025-02-11 01:53:52
TX_000506,ACC_00038,ACC_00564,430.29,2025-01-05 07:33:57
TX_005694,ACC_00374,ACC_00368,588.28,2025-02-01 19:57:05
TX_004121,ACC_00173,ACC_00339,1492.06,2025-02-28 05:40:24
TX_002847,ACC_00225,ACC_00249,4828.73,2025-02-03 02:15:53
TX_003353,ACC_00579,ACC_00589,1366.7,2025-01-20 04:00:18
TX_007687,ACC_00034,ACC_00434,1881.08,2025-02-17 10:07:15
TX_000821,ACC_00530,ACC_00405,1642.87,2025-01-24 21:10:04
TX_005411,ACC_00095,ACC_00598,2516.01,2025-01-17 17:08:19
TX_007835,ACC_00354,ACC_00200,4842.26,2025-02-14 18:00:06
TX_007975,ACC_00483,ACC_00276,3726.8,2025-01-31 03:11:59
TX_001480,ACC_00139,ACC_00259,3927.86,2025-01-17 19:22:13
TX_001809,ACC_00507,ACC_00485,1442.46,2025-01-12 09:12:47
TX_006142,ACC_00222,ACC_00372,2730.74,2025-01-01 17:17:41
TX_000312,ACC_00212,ACC_00204,66.47,2025-02-02 20:26:44
TX_002957,ACC_00260,ACC_00201,1861.55,2025-02-08 17:46:57
TX_003388,ACC_00215,ACC_00424,4840.53,2025-01-16 20:34:12
TX_007993,ACC_00586,ACC_00493,1908.39,2025-02-05 16:08:54
TX_006465,ACC_00159,ACC_00427,4650.03,2025-01-07 04:14:15
TX_007817,ACC_00505,ACC_00508,3057.8,2025-01-27 15:46:34
TX_002959,ACC_00542,ACC_00439,2298.8,2025-01-15 19:05:13
TX_003870,ACC_00598,ACC_00340,4911.92,2025-02-26 12:33:38
TX_001364,ACC_00219,ACC_00152,691.68,2025-02-16 21:49:42
TX_007273,ACC_00273,ACC_00002,4274.74,2025-01-05 21:31:20
TX_000457,ACC_00020,ACC_00048,3256.01,2025-02-08 20:09:30
TX_002455,ACC_00120,ACC_00162,778.39,2025-02-24 21:53:03
TX_005575,ACC_00227,ACC_00510,1661.45,2025-01-02 21:31:06
TX_002565,ACC_00134,ACC_00062,3523.32,2025-02-24 22:26:16
TX_004310,ACC_00048,ACC_00530,2636.05,2025-01-04 06:46:17
TX_007276,ACC_00110,ACC_00419,3947.22,2025-03-01 00:07:34
TX_005341,ACC_00179,ACC_00236,4146.44,2025-02-20 01:58:45
TX_003173,ACC_00296,ACC_00067,1643.84,2025-01-23 13:30:50
TX_005434,ACC_00409,ACC_00118,208.56,2025-02-15 11:42:13
TX_007979,ACC_00086,ACC_00238,2826.01,2025-02-12 11:18:25
TX_003373,ACC_00557,ACC_00481,1064.67,2025-01-24 01:06:30
TX_001261,ACC_00599,ACC_00030,211.64,2025-01-04 23:50:03
TX_000130,ACC_00015,ACC_00483,4265.72,2025-01-20 13:14:03
TX_002617,ACC_00368,ACC_00277,2920.27,2025-01-17 12:52:02
TX_003009,ACC_00495,ACC_00304,4359.86,2025-01-05 17:16:30
TX_002160,ACC_00042,ACC_00481,2129.49,2025-02-17 18:35:03
TX_004708,ACC_00059,ACC_00186,2149.58,2025-02-27 05:10:47
TX_006277,ACC_00359,ACC_00052,74.13,2025-02-28 05:28:54
TX_006287,ACC_00306,ACC_00227,1416.39,2025-01-14 05:45:18
TX_003994,ACC_00480,ACC_00415,4748.64,2025-01-27 17:57:22
TX_003695,ACC_00233,ACC_00488,1683.16,2025-02-07 04:35:07
TX_000726,ACC_00437,ACC_00171,4808.09,2025-02-13 15:33:43
TX_005152,ACC_00250,ACC_00249,3264.08,2025-02-24 06:50:47
TX_004584,ACC_00178,ACC_00123,4697.83,2025-02-24 03:35:46
TX_007977,ACC_00176,ACC_00108,2431.41,2025-02-27 09:15:39
TX_002756,ACC_00525,ACC_00222,956.42,2025-02-07 14:59:56
TX_001841,ACC_00098,ACC_00256,4343.5,2025-02-11 15:46:01
TX_005220,ACC_00036,ACC_00361,4178.95,2025-01-30 22:46:43
TX_007729,ACC_00253,ACC_00029,1243.17,2025-01-12 05:23:10
TX_003472,ACC_00205,ACC_00386,3512.55,2025-02-07 18:46:45
TX_004367,ACC_00048,ACC_00454,2165.45,2025-01-21 15:39:39
TX_003601,ACC_00074,ACC_00131,521.11,2025-02-20 23:10:54
TX_002449,ACC_00149,ACC_00211,2725.36,2025-01-24 19:02:12
TX_007695,ACC_00180,ACC_00029,2756.84,2025-01-03 02:56:20
TX_006196,ACC_00395,ACC_00030,1716.01,2025-01-10 06:00:31
TX_001706,ACC_00505,ACC_00500,4214.03,2025-02-12 13:35:20
TX_002706,ACC_00393,ACC_00074,2477.9,2025-01-17 14:05:09
TX_005794,ACC_00234,ACC_00371,1212.57,2025-02-04 06:25:11
TX_002287,ACC_00467,ACC_00145,2555.41,2025-01-17 00:43:29
TX_004975,ACC_00089,ACC_00146,2297.17,2025-01-04 05:17:48
TX_002840,ACC_00324,ACC_00375,138.82,2025-02-26 17:15:26
TX_001193,ACC_00112,ACC_00362,1008.48,2025-02-09 04:32:28
TX_003521,ACC_00045,ACC_00429,909.42,2025-01-14 02:47:32
TX_004344,ACC_00020,ACC_00436,2579.55,2025-01-20 10:23:57
TX_000184,ACC_00085,ACC_00179,1627.87,2025-02-05 13:17:32
TX_004563,ACC_00280,ACC_00187,2843.32,2025-02-03 05:14:08
TX_006292,ACC_00127,ACC_00251,2146.58,2025-02-10 07:56:43
TX_000714,ACC_00145,ACC_00509,786.37,2025-02-10 04:27:38
TX_008052,ACC_00355,ACC_00155,812.21,2025-02-24 07:49:00
TX_002347,ACC_00539,ACC_00443,2823.61,2025-01-02 05:18:28
TX_007627,ACC_00333,ACC_00233,720.24,2025-02-18 14:40:51
TX_002894,ACC_00181,ACC_00494,346.66,2025-01-24 18:24:50
TX_005194,ACC_00579,ACC_00354,582.6,2025-02-20 12:40:04
TX_001475,ACC_00349,ACC_00591,3799.79,2025-02-16 22:27:57
TX_007325,ACC_00201,ACC_00329,3504.81,2025-01-05 21:10:13
TX_000652,ACC_00064,ACC_00180,2069.03,2025-02-21 05:17:02
TX_007493,ACC_00059,ACC_00290,3649.51,2025-01-19 22:39:30
TX_006132,ACC_00500,ACC_00393,1649.17,2025-01-25 10:24:20
TX_000955,ACC_00462,ACC_00459,2193.19,2025-02-14 01:26:16
TX_006497,ACC_00162,ACC_00459,1537.32,2025-02-05 00:38:00
TX_001310,ACC_00366,ACC_00166,2169.62,2025-01-20 18:23:20
TX_003201,ACC_00569,ACC_00070,4903.72,2025-01-12 04:21:04
TX_007565,ACC_00091,ACC_00261,3898.71,2025-01-27 19:57:29
TX_007669,ACC_00557,ACC_00522,3639.81,2025-02-19 14:44:52
TX_005384,ACC_00538,ACC_00521,3271.3,2025-01-18 07:28:34
TX_002660,ACC_00597,ACC_00147,1850.64,2025-01-29 12:08:40
TX_005207,ACC_00551,ACC_00137,1984.25,2025-01-01 23:32:12
TX_008007,ACC_00357,ACC_00554,282.71,2025-01-10 12:29:29
TX_005308,ACC_00032,ACC_00561,4545.54,2025-02-28 20:39:56
TX_007520,ACC_00125,ACC_00531,4013.06,2025-01-21 07:37:13
TX_000495,ACC_00453,ACC_00287,3395.61,2025-02-08 17:01:26
TX_004952,ACC_00137,ACC_00095,3428.78,2025-01-29 06:26:52
TX_006243,ACC_00240,ACC_00521,1105.18,2025-01-06 18:52:42
TX_002170,ACC_00272,ACC_00488,251.68,2025-01-08 14:36:28
TX_002443,ACC_00482,ACC_00039,4152.08,2025-01-31 17:36:06
TX_006662,ACC_00253,ACC_00224,402.49,2025-02-21 09:34:18
TX_000473,ACC_00593,ACC_00337,337.18,2025-01-09 18:57:03
TX_000168,ACC_00089,ACC_00179,709.98,2025-02-26 13:58:22
TX_004276,ACC_00298,ACC_00142,260.91,2025-01-15 01:08:00
TX_000564,ACC_00103,ACC_00194,996.88,2025-01-22 17:48:12
TX_000439,ACC_00067,ACC_00345,4762.63,2025-01-26 02:52:32
TX_002727,ACC_00482,ACC_00267,3825.38,2025-02-08 19:02:51
TX_006946,ACC_00254,ACC_00001,4714.59,2025-02-14 04:21:01
TX_002892,ACC_00192,ACC_00019,3857.82,2025-02-20 10:41:30
TX_006875,ACC_00086,ACC_00458,4573.12,2025-01-22 14:51:21
TX_004705,ACC_00251,ACC_00045,422.65,2025-02-26 21:51:09
TX_002640,ACC_00065,ACC_00519,3425.65,2025-01-11 12:03:59
TX_003715,ACC_00134,ACC_00280,4327.21,2025-01-31 18:43:55
TX_001431,ACC_00508,ACC_00034,4788.4,2025-02-12 14:25:36
TX_001322,ACC_00262,ACC_00544,2326.95,2025-02-15 00:23:27
TX_006842,ACC_00007,ACC_00412,3726.82,2025-01-01 18:15:31
TX_003728,ACC_00563,ACC_00152,578.83,2025-01-27 04:26:36
TX_006503,ACC_00599,ACC_00574,763.33,2025-02-13 09:39:41
TX_006133,ACC_00021,ACC_00595,573.87,2025-02-20 11:46:58
TX_007929,ACC_00368,ACC_00049,4699.6,2025-01-20 23:55:25
TX_005356,ACC_00582,ACC_00493,4519.13,2025-02-21 23:59:21
TX_002254,ACC_00255,ACC_00407,71.79,2025-02-09 08:52:29
TX_004462,ACC_00060,ACC_00026,627.07,2025-02-03 11:09:01
TX_003646,ACC_00216,ACC_00557,2945.19,2025-01-26 02:33:12
TX_004119,ACC_00311,ACC_00370,4164.12,2025-01-06 02:08:45
TX_006589,ACC_00410,ACC_00298,3975.54,2025-02-12 04:06:09
TX_006247,ACC_00084,ACC_00380,3566.67,2025-02-12 23:34:16
TX_005089,ACC_00581,ACC_00457,4401.87,2025-01-30 20:03:16
TX_005291,ACC_00557,ACC_00061,4005.99,2025-01-17 07:45:01
TX_006584,ACC_00571,ACC_00441,3028.76,2025-01-20 10:49:15
TX_007097,ACC_00064,ACC_00271,3632.17,2025-02-13 06:06:02
TX_006170,ACC_00183,ACC_00228,3100.17,2025-01-12 01:44:43
TX_002823,ACC_00523,ACC_00291,4626.71,2025-01-27 00:41:01
TX_002468,ACC_00431,ACC_00268,3650.49,2025-02-12 04:25:48
TX_000589,ACC_00469,ACC_00484,3847.07,2025-01-26 23:08:19
TX_002817,ACC_00062,ACC_00418,1032.75,2025-02-02 07:49:38
TX_007377,ACC_00338,ACC_00399,4330.53,2025-01-25 00:02:17
TX_007072,ACC_00263,ACC_00094,3133.77,2025-02-16 20:37:03
TX_004003,ACC_00071,ACC_00419,4751.15,2025-01-30 14:14:41
TX_005272,ACC_00257,ACC_00286,4408.89,2025-01-29 22:23:30
TX_005660,ACC_00576,ACC_00396,2680.48,2025-02-13 16:20:33
TX_006214,ACC_00150,ACC_00257,4202.61,2025-01-14 03:14:50
TX_003142,ACC_00037,ACC_00318,4137.97,2025-01-12 12:56:42
TX_003023,ACC_00221,ACC_00311,3515.89,2025-02-06 05:51:31
TX_004454,ACC_00217,ACC_00488,2531.46,2025-02-05 21:01:26
TX_007202,ACC_00478,ACC_00556,1077.81,2025-01-16 13:59:14
TX_007291,ACC_00204,ACC_00382,2918.05,2025-01-12 07:52:27
TX_006447,ACC_00424,ACC_00459,4949.46,2025-01-21 07:09:51
TX_006420,ACC_00073,ACC_00457,2680.86,2025-01-04 04:40:19
TX_001460,ACC_00594,ACC_00066,2158.43,2025-02-07 15:03:36
TX_003720,ACC_00118,ACC_00458,2558.4,2025-01-01 18:11:24
TX_003001,ACC_00292,ACC_00280,3176.96,2025-01-10 01:57:25
TX_000787,ACC_00404,ACC_00077,3168.43,2025-02-08 07:59:05
TX_003452,ACC_00043,ACC_00073,1746.02,2025-01-25 02:57:28
TX_005510,ACC_00098,ACC_00458,4702.33,2025-02-20 11:46:03
TX_005373,ACC_00228,ACC_00165,4974.92,2025-01-29 05:29:12
TX_000160,ACC_00484,ACC_00248,3269.07,2025-01-31 02:39:29
TX_002771,ACC_00051,ACC_00495,3529.38,2025-02-28 13:30:39
TX_002866,ACC_00242,ACC_00108,2068.5,2025-01-22 15:01:30
TX_002827,ACC_00202,ACC_00554,1995.5,2025-02-15 11:55:36
TX_003650,ACC_00022,ACC_00267,4928.66,2025-01-25 01:28:19
TX_007579,ACC_00314,ACC_00417,2475.13,2025-01-08 04:18:48
TX_004143,ACC_00382,ACC_00366,499.96,2025-01-28 05:55:11
TX_006585,ACC_00440,ACC_00473,1577.49,2025-02-14 21:10:45
TX_000868,ACC_00418,ACC_00409,4263.43,2025-01-02 19:28:44
TX_005841,ACC_00212,ACC_00372,4728.39,2025-02-21 00:28:33
TX_007943,ACC_00269,ACC_00389,4770.24,2025-01-14 14:26:41
TX_004000,ACC_00567,ACC_00153,518.44,2025-02-06 17:35:53
TX_007956,ACC_00374,ACC_00034,936.93,2025-01-05 20:08:15
TX_006057,ACC_00342,ACC_00370,4971.03,2025-01-06 23:12:18
TX_006560,ACC_00135,ACC_00371,719.05,2025-02-08 14:30:44
TX_001660,ACC_00032,ACC_00551,1258.04,2025-02-10 01:04:04
TX_006576,ACC_00004,ACC_00272,4903.52,2025-02-06 10:16:24
TX_000836,ACC_00448,ACC_00528,4738.37,2025-02-14 03:00:04
TX_007990,ACC_00091,ACC_00307,4658.79,2025-02-16 18:40:48
TX_006204,ACC_00135,ACC_00277,617.99,2025-02-24 04:51:33
TX_004037,ACC_00593,ACC_00105,562.43,2025-02-26 02:42:46
TX_001784,ACC_00533,ACC_00125,1706.04,2025-01-06 06:55:28
TX_003556,ACC_00556,ACC_00089,3198.14,2025-02-21 10:56:57
TX_000206,ACC_00023,ACC_00416,556.01,2025-02-18 11:42:12
TX_001704,ACC_00327,ACC_00210,1403.97,2025-02-17 01:22:59
TX_006880,ACC_00550,ACC_00362,4025.39,2025-01-19 00:09:57
TX_000359,ACC_00443,ACC_00063,422.5,2025-01-23 14:27:56
TX_000669,ACC_00187,ACC_00276,4173.81,2025-01-23 16:19:31
TX_006118,ACC_00074,ACC_00214,3222.87,2025-02-18 19:06:02
TX_005638,ACC_00182,ACC_00512,2196.57,2025-01-31 19:44:44
TX_001884,ACC_00272,ACC_00347,3039.14,2025-01-28 23:07:26
TX_000634,ACC_00457,ACC_00412,4116.51,2025-01-22 19:10:01
TX_005096,ACC_00425,ACC_00339,2495.91,2025-02-10 00:58:21
TX_004613,ACC_00595,ACC_00352,414.49,2025-02-17 04:01:41
TX_002012,ACC_00228,ACC_00054,2060.59,2025-01-22 04:02:51
TX_002247,ACC_00484,ACC_00311,2338.18,2025-01-19 04:11:31
TX_005146,ACC_00369,ACC_00004,1526.72,2025-01-11 11:15:19
TX_008000,ACC_00366,ACC_00367,1901.69,2025-01-16 13:00:25
TX_005311,ACC_00469,ACC_00066,3776.12,2025-01-15 18:44:30
TX_007139,ACC_00092,ACC_00025,2584.79,2025-01-05 10:56:08
TX_005344,ACC_00046,ACC_00202,2065.6,2025-01-07 08:56:29
TX_007198,ACC_00514,ACC_00160,3643.49,2025-01-31 13:57:30
TX_004241,ACC_00080,ACC_00406,2612.85,2025-01-13 05:04:24
TX_006558,ACC_00201,ACC_00263,1569.53,2025-01-25 05:02:58
TX_002308,ACC_00246,ACC_00354,1939.45,2025-01-18 18:14:42
TX_001905,ACC_00382,ACC_00331,3352.18,2025-02-03 11:32:05
TX_005391,ACC_00443,ACC_00310,4720.07,2025-02-23 19:22:06
TX_000092,ACC_00315,ACC_00456,2331.68,2025-01-01 12:36:14
TX_000612,ACC_00577,ACC_00475,3882.79,2025-02-21 10:33:03
TX_001227,ACC_00265,ACC_00272,2167.82,2025-02-18 23:08:41
TX_000607,ACC_00354,ACC_00339,2819.47,2025-02-10 00:06:40
TX_003261,ACC_00037,ACC_00561,1555.73,2025-02-04 19:30:54
TX_001195,ACC_00361,ACC_00151,1757.81,2025-02-11 10:35:31
TX_006446,ACC_00401,ACC_00100,1604.07,2025-02-27 16:19:46
TX_008013,ACC_00429,ACC_00554,610.29,2025-01-09 07:29:29
TX_007361,ACC_00532,ACC_00056,3839.66,2025-02-05 04:49:45
TX_004466,ACC_00206,ACC_00018,3585.68,2025-02-20 12:37:30
TX_003475,ACC_00222,ACC_00484,238.76,2025-02-15 13:14:44
TX_004479,ACC_00106,ACC_00527,921.68,2025-01-30 14:40:43
TX_002346,ACC_00049,ACC_00084,4128.69,2025-02-25 11:24:57
TX_000224,ACC_00318,ACC_00487,715.01,2025-01-21 07:46:32
TX_008018,ACC_00529,ACC_00554,832.58,2025-01-09 06:29:29
TX_004055,ACC_00368,ACC_00225,1957.84,2025-02-21 10:00:38
TX_005330,ACC_00458,ACC_00322,670.54,2025-02-04 02:21:18
TX_004035,ACC_00215,ACC_00004,1828.88,2025-01-07 01:09:48
TX_003393,ACC_00591,ACC_00353,2216.92,2025-01-02 03:54:24
TX_004972,ACC_00118,ACC_00215,4121.12,2025-01-01 10:12:12
TX_003454,ACC_00216,ACC_00400,1213.2,2025-02-04 04:08:52
TX_005301,ACC_00518,ACC_00121,4451.27,2025-01-11 13:25:16
TX_003710,ACC_00522,ACC_00427,1752.67,2025-01-02 18:08:57
TX_001987,ACC_00359,ACC_00266,872.96,2025-02-17 00:50:32
TX_000386,ACC_00536,ACC_00180,1675.78,2025-01-05 15:37:27
TX_006606,ACC_00056,ACC_00109,2056.43,2025-02-12 17:57:31
TX_004512,ACC_00366,ACC_00319,909.46,2025-01-16 13:51:01
TX_000699,ACC_00328,ACC_00402,4076.08,2025-02-05 18:26:41
TX_001735,ACC_00433,ACC_00176,2775.42,2025-01-21 08:50:10
TX_006062,ACC_00163,ACC_00447,3986.48,2025-02-06 13:57:00
TX_005033,ACC_00405,ACC_00493,4998.99,2025-01-02 12:03:54
TX_004371,ACC_00529,ACC_00367,4702.21,2025-02-22 13:06:47
TX_005814,ACC_00369,ACC_00543,4189.47,2025-01-18 15:28:48
TX_002161,ACC_00430,ACC_00169,3608.61,2025-01-12 10:31:36
TX_004732,ACC_00180,ACC_00440,2342.73,2025-01-09 01:07:54
TX_000604,ACC_00529,ACC_00563,3597.5,2025-02-01 01:23:03
TX_001629,ACC_00396,ACC_00282,618.91,2025-02-15 17:58:36
TX_002511,ACC_00559,ACC_00494,1947.07,2025-01-06 18:40:57
TX_005494,ACC_00372,ACC_00480,1963.86,2025-02-03 01:03:23
TX_006415,ACC_00180,ACC_00390,466.75,2025-01-30 04:00:59
TX_005346,ACC_00057,ACC_00042,3850.52,2025-01-18 16:35:22
TX_007485,ACC_00199,ACC_00400,4919.28,2025-01-11 12:06:24
TX_004703,ACC_00368,ACC_00187,462.13,2025-01-09 23:22:06
TX_003327,ACC_00403,ACC_00580,201.42,2025-01-13 03:28:40
TX_005592,ACC_00041,ACC_00120,3817.68,2025-01-09 00:50:10
TX_005133,ACC_00293,ACC_00352,1173.94,2025-01-31 09:33:30
TX_003403,ACC_00150,ACC_00269,2278.19,2025-01-14 17:12:12
TX_003649,ACC_00232,ACC_00163,4447.34,2025-01-12 02:10:41
TX_004036,ACC_00050,ACC_00470,3158.47,2025-02-12 01:07:46
TX_003412,ACC_00578,ACC_00071,4037.9,2025-01-05 16:39:37
TX_002434,ACC_00164,ACC_00278,4270.99,2025-02-15 08:49:31
TX_005092,ACC_00321,ACC_00527,4604.97,2025-02-15 02:10:22
TX_000035,ACC_00536,ACC_00597,1873.76,2025-02-10 23:43:38
TX_005864,ACC_00074,ACC_00394,3765.1,2025-01-21 20:57:18
TX_000872,ACC_00557,ACC_00600,3807.37,2025-02-26 08:21:25
TX_002218,ACC_00481,ACC_00319,4335.43,2025-01-03 17:23:35
TX_005104,ACC_00265,ACC_00257,3307.43,2025-01-09 23:12:37
TX_000231,ACC_00276,ACC_00008,3447.04,2025-02-15 12:41:46
TX_001518,ACC_00091,ACC_00076,3327.39,2025-01-04 14:09:11
TX_002220,ACC_00403,ACC_00469,4358.82,2025-02-26 09:48:54
TX_006111,ACC_00422,ACC_00316,3487.76,2025-01-19 00:27:20
TX_000814,ACC_00299,ACC_00370,1655.66,2025-01-13 18:51:20
TX_001429,ACC_00552,ACC_00224,2293.55,2025-01-03 12:26:47
TX_002466,ACC_00410,ACC_00391,2252.76,2025-01-06 20:33:56
TX_003214,ACC_00267,ACC_00059,3942.18,2025-02-16 22:52:52
TX_004614,ACC_00048,ACC_00524,1095.65,2025-02-23 11:23:24
TX_004432,ACC_00277,ACC_00227,4164.09,2025-01-16 08:58:34
TX_007834,ACC_00465,ACC_00171,4006.82,2025-02-22 14:44:03
TX_001681,ACC_00013,ACC_00517,3110.14,2025-02-18 23:23:00
